,target
6867,158.0
6868,155.0
6869,165.0
6870,183.0
6871,158.0
6872,97.0
6873,147.0
6874,159.0
6875,153.0
6876,53.0
6877,72.0
6878,109.0
6879,61.0
6880,82.0
6881,89.0
6882,87.0
6883,119.0
6884,107.0
6885,68.0
6886,59.0
6887,57.0
6888,55.0
6889,72.0
6890,53.0
6891,74.0
6892,89.0
6893,119.0
6894,112.0
6895,142.0
6896,157.0
6897,147.0
6898,55.0
6899,152.0
6900,144.0
6901,65.0
6902,129.0
6903,33.0
6904,99.0
6905,32.0
6906,81.0
6907,57.0
6908,73.0
6909,117.0
6910,64.0
6911,70.0
6912,79.0
6913,74.0
6914,115.0
6915,85.0
6916,68.0
6917,67.0
6918,57.0
6919,38.0
6920,63.0
6921,49.0
6922,65.0
6923,101.0
6924,46.0
6925,61.0
6926,65.0
6927,71.0
6928,38.0
6929,34.0
6930,95.0
6931,61.0
6932,56.0
6933,55.0
6934,53.0
6935,52.0
6936,65.0
6937,65.0
6938,60.0
6939,59.0
6940,63.0
6941,62.0
6942,70.0
6943,77.0
6944,69.0
6945,74.0
6946,56.0
6947,62.0
6948,60.0
6949,67.0
6950,63.0
6951,68.0
6952,65.0
6953,53.0
6954,55.0
6955,78.0
6956,67.0
6957,71.0
6958,68.0
6959,72.0
6960,70.0
6961,62.0
6962,61.0
6963,60.0
6964,72.0
6965,55.0
6966,72.0
6967,59.0
6968,50.0
6969,60.0
6970,70.0
6971,84.0
6972,46.0
6973,74.0
6974,70.0
6975,80.0
6976,73.0
6977,77.0
6978,38.0
6979,89.0
6980,114.0
6981,78.0
6982,82.0
6983,42.0
6984,78.0
6985,87.0
6986,78.0
6987,42.0
6988,65.0
6989,61.0
6990,70.0
6991,97.0
6992,59.0
6993,80.0
6994,34.0
6995,59.0
6996,89.0
6997,152.0
6998,80.0
6999,70.0
7000,42.0
7001,78.0
7002,63.0
7003,93.0
7004,112.0
7005,46.0
7006,78.0
7007,97.0
7008,25.0
7009,25.0
7010,46.0
7011,59.0
7012,82.0
7013,78.0
7014,70.0
7015,42.0
7016,50.0
7017,34.0
7018,53.0
7019,65.0
7020,59.0
7021,53.0
7022,74.0
7023,72.0
7024,63.0
7025,53.0
7026,38.0
7027,63.0
7028,38.0
7029,53.0
7030,78.0
7031,68.0
7032,50.0
7033,68.0
7034,57.0
7035,61.0
7036,65.0
7037,53.0
7038,38.0
7039,42.0
7040,53.0
7041,70.0
7042,53.0
7043,61.0
7044,35.0
7045,18.0
7046,20.0
7047,31.0
7048,31.0
7049,38.0
7050,40.0
7051,35.0
7052,28.0
7053,25.0
7054,31.0
7055,28.0
7056,40.0
7057,45.0
7058,53.0
7059,24.0
7060,32.0
7061,20.0
7062,30.0
7063,24.0
7064,21.0
7065,23.0
7066,27.0
7067,39.0
7068,23.0
7069,43.0
7070,57.0
7071,24.0
7072,33.0
7073,39.0
7074,38.0
7075,66.0
7076,63.0
7077,54.0
7078,51.0
7079,41.0
7080,40.0
7081,41.0
7082,31.0
7083,51.0
7084,59.0
7085,53.0
7086,54.0
7087,54.0
7088,76.0
7089,25.0
7090,28.0
7091,18.0
7092,15.0
7093,53.0
7094,42.0
7095,30.0
7096,50.0
7097,55.0
7098,28.0
7099,31.0
7100,41.0
7101,44.0
7102,33.0
7103,47.0
7104,38.0
7105,24.0
7106,23.0
7107,36.0
7108,37.0
7109,45.0
7110,18.0
7111,19.0
7112,32.0
7113,33.0
7114,28.0
7115,22.0
7116,15.0
7117,28.0
7118,25.0
7119,18.0
7120,15.0
7121,33.0
7122,58.0
7123,16.0
7124,21.0
7125,35.0
7126,45.0
7127,51.0
7128,46.0
7129,43.0
7130,54.0
7131,65.0
7132,65.0
7133,43.0
7134,24.0
7135,32.0
7136,47.0
7137,56.0
7138,73.0
7139,53.0
7140,56.0
7141,37.0
7142,67.0
7143,69.0
7144,47.0
7145,27.0
7146,23.0
7147,16.0
7148,33.0
7149,80.0
7150,76.0
7151,93.0
7152,77.0
7153,52.0
7154,60.0
7155,61.0
7156,54.0
7157,57.0
7158,63.0
7159,25.0
7160,50.0
7161,60.0
7162,62.0
7163,37.0
7164,34.0
7165,38.0
7166,79.0
7167,36.0
7168,65.0
7169,67.0
7170,54.0
7171,19.0
7172,25.0
7173,28.0
7174,32.0
7175,23.0
7176,43.0
7177,52.0
7178,57.0
7179,71.0
7180,34.0
7181,22.0
7182,34.0
7183,51.0
7184,59.0
7185,59.0
7186,17.0
7187,21.0
7188,21.0
7189,25.0
7190,21.0
7191,17.0
7192,17.0
7193,17.0
7194,21.0
7195,38.0
7196,17.0
7197,13.0
7198,17.0
7199,17.0
7200,53.0
7201,21.0
7202,30.0
7203,13.0
7204,17.0
7205,25.0
7206,30.0
7207,30.0
7208,25.0
7209,21.0
7210,53.0
7211,38.0
7212,34.0
7213,17.0
7214,21.0
7215,25.0
7216,30.0
7217,21.0
7218,42.0
7219,30.0
7220,25.0
7221,30.0
7222,30.0
7223,21.0
7224,55.0
7225,53.0
7226,30.0
7227,34.0
7228,38.0
7229,25.0
7230,30.0
7231,30.0
7232,38.0
7233,105.0
7234,97.0
7235,95.0
7236,95.0
7237,67.0
7238,67.0
7239,57.0
7240,65.0
7241,74.0
7242,95.0
7243,74.0
7244,163.0
7245,164.0
7246,109.0
7247,74.0
7248,67.0
7249,61.0
7250,59.0
7251,67.0
7252,72.0
7253,63.0
7254,61.0
7255,93.0
7256,61.0
7257,63.0
7258,74.0
7259,99.0
7260,85.0
7261,148.0
7262,122.0
7263,131.0
7264,82.0
7265,59.0
7266,63.0
7267,61.0
7268,72.0
7269,80.0
7270,94.0
7271,84.0
7272,68.0
7273,63.0
7274,67.0
7275,61.0
7276,68.0
7277,69.0
7278,67.0
7279,61.0
7280,52.0
7281,57.0
7282,59.0
7283,61.0
7284,76.0
7285,67.0
7286,61.0
7287,74.0
7288,65.0
7289,71.0
7290,65.0
7291,69.0
7292,72.0
7293,52.0
7294,59.0
7295,50.0
7296,52.0
7297,55.0
7298,59.0
7299,63.0
7300,78.0
7301,53.0
7302,53.0
7303,31.0
7304,24.0
7305,29.0
7306,42.0
7307,37.0
7308,47.0
7309,33.0
7310,43.0
7311,22.0
7312,21.0
7313,29.0
7314,29.0
7315,27.0
7316,25.0
7317,20.0
7318,12.0
7319,14.0
7320,13.0
7321,16.0
7322,16.0
7323,21.0
7324,31.0
7325,38.0
7326,21.0
7327,14.0
7328,32.0
7329,48.0
7330,30.0
7331,33.0
7332,32.0
7333,27.0
7334,32.0
7335,29.0
7336,38.0
7337,21.0
7338,28.0
7339,22.0
7340,23.0
7341,20.0
7342,20.0
7343,23.0
7344,31.0
7345,34.0
7346,28.0
7347,36.0
7348,37.0
7349,27.0
7350,30.0
7351,31.0
7352,21.0
7353,14.0
7354,16.0
7355,20.0
7356,29.0
7357,31.0
7358,15.0
7359,17.0
7360,18.0
7361,23.0
7362,22.0
7363,16.0
7364,14.0
7365,16.0
7366,20.0
7367,19.0
7368,78.0
7369,19.0
7370,24.0
7371,28.0
7372,68.0
7373,23.0
7374,30.0
7375,52.0
7376,48.0
7377,54.0
7378,74.0
7379,29.0
7380,46.0
7381,88.0
7382,106.0
7383,30.0
7384,19.0
7385,21.0
7386,52.0
7387,59.0
7388,126.0
7389,99.0
7390,97.0
7391,44.0
7392,52.0
7393,71.0
7394,57.0
7395,79.0
7396,111.0
7397,128.0
7398,41.0
7399,78.0
7400,63.0
7401,54.0
7402,119.0
7403,97.0
7404,122.0
7405,155.0
7406,149.0
7407,158.0
7408,137.0
7409,154.0
7410,161.0
7411,156.0
7412,134.0
7413,61.0
7414,74.0
7415,57.0
7416,149.0
7417,149.0
7418,159.0
7419,157.0
7420,159.0
7421,137.0
7422,53.0
7423,102.0
7424,102.0
7425,34.0
7426,46.0
7427,70.0
7428,137.0
7429,134.0
7430,76.0
7431,95.0
7432,107.0
7433,158.0
7434,87.0
7435,68.0
7436,149.0
7437,155.0
7438,34.0
7439,25.0
7440,25.0
7441,46.0
7442,65.0
7443,63.0
7444,46.0
7445,76.0
7446,78.0
7447,55.0
7448,68.0
7449,87.0
7450,95.0
7451,93.0
7452,82.0
7453,76.0
7454,50.0
7455,65.0
7456,72.0
7457,50.0
7458,30.0
7459,57.0
7460,76.0
7461,89.0
7462,34.0
7463,30.0
7464,25.0
7465,38.0
7466,17.0
7467,17.0
7468,25.0
7469,25.0
7470,17.0
7471,25.0
7472,25.0
7473,34.0
7474,38.0
7475,21.0
7476,30.0
7477,30.0
7478,42.0
7479,65.0
7480,21.0
7481,13.0
7482,34.0
7483,46.0
7484,38.0
7485,13.0
7486,17.0
7487,46.0
7488,34.0
7489,34.0
7490,50.0
7491,25.0
7492,30.0
7493,34.0
7494,42.0
7495,50.0
7496,53.0
7497,30.0
7498,30.0
7499,38.0
7500,46.0
7501,53.0
7502,53.0
7503,34.0
7504,13.0
7505,30.0
7506,46.0
7507,42.0
7508,13.0
7509,17.0
7510,21.0
7511,30.0
7512,38.0
7513,50.0
7514,13.0
7515,13.0
7516,17.0
7517,17.0
7518,21.0
7519,25.0
7520,21.0
7521,21.0
7522,13.0
7523,13.0
7524,13.0
7525,34.0
7526,21.0
7527,9.0
7528,13.0
7529,21.0
7530,21.0
7531,51.0
7532,51.0
7533,58.0
7534,57.0
7535,56.0
7536,52.0
7537,51.0
7538,42.0
7539,64.0
7540,68.0
7541,66.0
7542,53.0
7543,46.0
7544,47.0
7545,79.0
7546,91.0
7547,78.0
7548,55.0
7549,51.0
7550,47.0
7551,40.0
7552,35.0
7553,57.0
7554,54.0
7555,51.0
7556,54.0
7557,55.0
7558,57.0
7559,64.0
7560,33.0
7561,36.0
7562,37.0
7563,41.0
7564,80.0
7565,55.0
7566,52.0
7567,48.0
7568,50.0
7569,80.0
7570,55.0
7571,38.0
7572,53.0
7573,62.0
7574,62.0
7575,66.0
7576,59.0
7577,56.0
7578,50.0
7579,58.0
7580,45.0
7581,47.0
7582,51.0
7583,31.0
7584,43.0
7585,46.0
7586,47.0
7587,57.0
7588,46.0
7589,52.0
7590,54.0
7591,40.0
7592,44.0
7593,41.0
7594,32.0
7595,50.0
7596,37.0
7597,47.0
7598,51.0
7599,58.0
7600,45.0
7601,39.0
7602,36.0
7603,36.0
7604,41.0
7605,28.0
7606,29.0
7607,52.0
7608,51.0
7609,76.0
7610,95.0
7611,18.0
7612,113.0
7613,155.0
7614,140.0
7615,130.0
7616,120.0
7617,87.0
7618,123.0
7619,33.0
7620,46.0
7621,16.0
7622,18.0
7623,45.0
7624,54.0
7625,39.0
7626,81.0
7627,30.0
7628,13.0
7629,14.0
7630,20.0
7631,58.0
7632,51.0
7633,38.0
7634,38.0
7635,43.0
7636,46.0
7637,54.0
7638,18.0
7639,55.0
7640,32.0
7641,38.0
7642,34.0
7643,62.0
7644,48.0
7645,56.0
7646,77.0
7647,65.0
7648,50.0
7649,40.0
7650,29.0
7651,35.0
7652,54.0
7653,71.0
7654,85.0
7655,108.0
7656,24.0
7657,46.0
7658,78.0
7659,64.0
7660,85.0
7661,47.0
7662,47.0
7663,55.0
7664,64.0
7665,64.0
7666,74.0
7667,71.0
7668,123.0
7669,61.0
7670,65.0
7671,73.0
7672,69.0
7673,74.0
7674,51.0
7675,60.0
7676,70.0
7677,86.0
7678,53.0
7679,68.0
7680,59.0
7681,56.0
7682,96.0
7683,91.0
7684,87.0
7685,111.0
7686,151.0
7687,69.0
7688,66.0
7689,55.0
7690,85.0
7691,81.0
7692,113.0
7693,109.0
7694,90.0
7695,76.0
7696,83.0
7697,77.0
7698,81.0
7699,91.0
7700,88.0
7701,73.0
7702,25.0
7703,24.0
7704,22.0
7705,47.0
7706,41.0
7707,43.0
7708,37.0
7709,24.0
7710,25.0
7711,28.0
7712,33.0
7713,41.0
7714,25.0
7715,35.0
7716,45.0
7717,37.0
7718,35.0
7719,27.0
7720,20.0
7721,18.0
7722,25.0
7723,38.0
7724,16.0
7725,26.0
7726,28.0
7727,42.0
7728,29.0
7729,16.0
7730,23.0
7731,49.0
7732,48.0
7733,48.0
7734,51.0
7735,53.0
7736,48.0
7737,45.0
7738,45.0
7739,17.0
7740,75.0
7741,81.0
7742,49.0
7743,52.0
7744,81.0
7745,105.0
7746,94.0
7747,64.0
7748,54.0
7749,33.0
7750,25.0
7751,21.0
7752,43.0
7753,40.0
7754,42.0
7755,52.0
7756,33.0
7757,33.0
7758,40.0
7759,58.0
7760,59.0
7761,30.0
7762,32.0
7763,38.0
7764,48.0
7765,56.0
7766,90.0
7767,74.0
7768,123.0
7769,147.0
7770,19.0
7771,29.0
7772,20.0
7773,22.0
7774,27.0
7775,40.0
7776,40.0
7777,25.0
7778,28.0
7779,35.0
7780,40.0
7781,49.0
7782,30.0
7783,23.0
7784,27.0
7785,19.0
7786,22.0
7787,46.0
7788,38.0
7789,30.0
7790,23.0
7791,30.0
7792,34.0
7793,91.0
7794,75.0
7795,100.0
7796,36.0
7797,33.0
7798,41.0
7799,80.0
7800,137.0
7801,29.0
7802,23.0
7803,48.0
7804,62.0
7805,56.0
7806,48.0
7807,17.0
7808,38.0
7809,30.0
7810,30.0
7811,30.0
7812,42.0
7813,21.0
7814,30.0
7815,30.0
7816,34.0
7817,17.0
7818,42.0
7819,59.0
7820,63.0
7821,34.0
7822,46.0
7823,61.0
7824,42.0
7825,57.0
7826,78.0
7827,46.0
7828,55.0
7829,42.0
7830,59.0
7831,53.0
7832,46.0
7833,13.0
7834,72.0
7835,70.0
7836,25.0
7837,25.0
7838,50.0
7839,55.0
7840,63.0
7841,38.0
7842,74.0
7843,25.0
7844,38.0
7845,25.0
7846,42.0
7847,34.0
7848,53.0
7849,59.0
7850,61.0
7851,70.0
7852,63.0
7853,63.0
7854,65.0
7855,57.0
7856,50.0
7857,59.0
7858,25.0
7859,34.0
7860,61.0
7861,46.0
7862,9.0
7863,13.0
7864,95.0
7865,157.0
7866,114.0
7867,61.0
7868,74.0
7869,107.0
7870,109.0
7871,93.0
7872,112.0
7873,95.0
7874,99.0
7875,119.0
7876,132.0
7877,144.0
7878,124.0
7879,112.0
7880,74.0
7881,102.0
7882,93.0
7883,147.0
7884,122.0
7885,78.0
7886,61.0
7887,68.0
7888,139.0
7889,97.0
7890,85.0
7891,95.0
7892,65.0
7893,82.0
7894,70.0
7895,95.0
7896,151.0
7897,151.0
7898,57.0
7899,57.0
7900,57.0
7901,50.0
7902,61.0
7903,78.0
7904,65.0
7905,63.0
7906,68.0
7907,89.0
7908,76.0
7909,61.0
7910,59.0
7911,72.0
7912,91.0
7913,95.0
7914,80.0
7915,82.0
7916,102.0
7917,72.0
7918,57.0
7919,55.0
7920,72.0
7921,59.0
7922,70.0
7923,76.0
7924,57.0
7925,93.0
7926,53.0
7927,63.0
7928,57.0
7929,53.0
7930,63.0
7931,89.0
7932,63.0
7933,61.0
7934,87.0
7935,68.0
7936,87.0
7937,63.0
7938,129.0
7939,161.0
7940,59.0
7941,163.0
7942,132.0
7943,173.0
7944,151.0
7945,152.0
7946,163.0
7947,157.0
7948,127.0
7949,184.0
7950,58.0
7951,43.0
7952,29.0
7953,32.0
7954,61.0
7955,76.0
7956,67.0
7957,33.0
7958,59.0
7959,72.0
7960,113.0
7961,126.0
7962,60.0
7963,59.0
7964,62.0
7965,53.0
7966,54.0
7967,53.0
7968,41.0
7969,28.0
7970,78.0
7971,95.0
7972,64.0
7973,55.0
7974,46.0
7975,40.0
7976,55.0
7977,83.0
7978,97.0
7979,74.0
7980,181.0
7981,158.0
7982,125.0
7983,75.0
7984,43.0
7985,65.0
7986,61.0
7987,29.0
7988,86.0
7989,132.0
7990,52.0
7991,32.0
7992,94.0
7993,86.0
7994,27.0
7995,42.0
7996,52.0
7997,53.0
7998,56.0
7999,55.0
8000,46.0
8001,99.0
8002,91.0
8003,87.0
8004,29.0
8005,31.0
8006,19.0
8007,55.0
8008,96.0
8009,100.0
8010,44.0
8011,31.0
8012,32.0
8013,42.0
8014,84.0
8015,82.0
8016,119.0
8017,152.0
8018,125.0
8019,23.0
8020,63.0
8021,63.0
8022,72.0
8023,73.0
8024,38.0
8025,42.0
8026,53.0
8027,30.0
8028,57.0
8029,57.0
8030,63.0
8031,72.0
8032,50.0
8033,46.0
8034,70.0
8035,65.0
8036,65.0
8037,63.0
8038,70.0
8039,59.0
8040,46.0
8041,65.0
8042,46.0
8043,61.0
8044,80.0
8045,50.0
8046,65.0
8047,61.0
8048,53.0
8049,87.0
8050,76.0
8051,38.0
8052,53.0
8053,89.0
8054,68.0
8055,53.0
8056,68.0
8057,42.0
8058,63.0
8059,82.0
8060,99.0
8061,89.0
8062,61.0
8063,55.0
8064,46.0
8065,42.0
8066,57.0
8067,76.0
8068,97.0
8069,65.0
8070,61.0
8071,55.0
8072,76.0
8073,78.0
8074,70.0
8075,80.0
8076,65.0
8077,59.0
8078,59.0
8079,46.0
8080,53.0
8081,46.0
8082,53.0
8083,50.0
8084,46.0
8085,38.0
8086,158.0
8087,159.0
8088,190.0
8089,162.0
8090,187.0
8091,154.0
8092,153.0
8093,154.0
8094,107.0
8095,137.0
8096,92.0
8097,153.0
8098,102.0
8099,119.0
8100,177.0
8101,173.0
8102,123.0
8103,167.0
8104,175.0
8105,160.0
8106,154.0
8107,158.0
8108,154.0
8109,95.0
8110,101.0
8111,111.0
8112,147.0
8113,166.0
8114,166.0
8115,144.0
8116,164.0
8117,119.0
8118,138.0
8119,159.0
8120,158.0
8121,146.0
8122,151.0
8123,160.0
8124,157.0
8125,155.0
8126,169.0
8127,167.0
8128,155.0
8129,167.0
8130,186.0
8131,188.0
8132,93.0
8133,166.0
8134,127.0
8135,144.0
8136,154.0
8137,148.0
8138,106.0
8139,109.0
8140,115.0
8141,104.0
8142,161.0
8143,136.0
8144,154.0
8145,107.0
8146,95.0
8147,86.0
8148,151.0
8149,142.0
8150,93.0
8151,104.0
8152,89.0
8153,82.0
8154,154.0
8155,152.0
8156,165.0
8157,152.0
8158,121.0
8159,152.0
8160,152.0
8161,103.0
8162,79.0
8163,70.0
8164,67.0
8165,69.0
8166,55.0
8167,63.0
8168,65.0
8169,80.0
8170,76.0
8171,61.0
8172,72.0
8173,78.0
8174,32.0
8175,46.0
8176,36.0
8177,51.0
8178,45.0
8179,30.0
8180,50.0
8181,81.0
8182,79.0
8183,51.0
8184,41.0
8185,49.0
8186,53.0
8187,56.0
8188,38.0
8189,55.0
8190,52.0
8191,70.0
8192,52.0
8193,43.0
8194,94.0
8195,52.0
8196,51.0
8197,32.0
8198,37.0
8199,23.0
8200,55.0
8201,146.0
8202,79.0
8203,15.0
8204,21.0
8205,83.0
8206,79.0
8207,131.0
8208,28.0
8209,17.0
8210,34.0
8211,31.0
8212,43.0
8213,199.0
8214,182.0
8215,164.0
8216,165.0
8217,184.0
8218,192.0
8219,174.0
8220,205.0
8221,257.0
8222,211.0
8223,197.0
8224,180.0
8225,180.0
8226,191.0
8227,164.0
8228,158.0
8229,184.0
8230,191.0
8231,193.0
8232,198.0
8233,183.0
8234,140.0
8235,169.0
8236,167.0
8237,178.0
8238,195.0
8239,179.0
8240,179.0
8241,187.0
8242,183.0
8243,190.0
8244,182.0
8245,183.0
8246,174.0
8247,171.0
8248,157.0
8249,160.0
8250,187.0
8251,184.0
8252,164.0
8253,169.0
8254,176.0
8255,157.0
8256,103.0
8257,171.0
8258,112.0
8259,111.0
8260,135.0
8261,158.0
8262,135.0
8263,153.0
8264,165.0
8265,165.0
8266,158.0
8267,114.0
8268,82.0
8269,106.0
8270,154.0
8271,155.0
8272,117.0
8273,156.0
8274,157.0
8275,160.0
8276,174.0
8277,157.0
8278,151.0
8279,159.0
8280,171.0
8281,98.0
8282,93.0
8283,108.0
8284,154.0
8285,126.0
8286,89.0
8287,53.0
8288,85.0
8289,127.0
8290,127.0
8291,109.0
8292,104.0
8293,74.0
8294,76.0
8295,82.0
8296,82.0
8297,46.0
8298,68.0
8299,68.0
8300,72.0
8301,68.0
8302,42.0
8303,53.0
8304,74.0
8305,87.0
8306,109.0
8307,91.0
8308,78.0
8309,50.0
8310,17.0
8311,30.0
8312,34.0
8313,70.0
8314,87.0
8315,80.0
8316,70.0
8317,59.0
8318,38.0
8319,57.0
8320,30.0
8321,46.0
8322,55.0
8323,72.0
8324,107.0
8325,112.0
8326,89.0
8327,68.0
8328,76.0
8329,57.0
8330,53.0
8331,68.0
8332,65.0
8333,76.0
8334,85.0
8335,80.0
8336,122.0
8337,82.0
8338,61.0
8339,65.0
8340,91.0
8341,82.0
8342,42.0
8343,57.0
8344,61.0
8345,34.0
8346,63.0
8347,72.0
8348,78.0
8349,68.0
8350,63.0
8351,78.0
8352,50.0
8353,72.0
8354,82.0
8355,85.0
8356,91.0
8357,89.0
8358,87.0
8359,82.0
8360,78.0
8361,89.0
8362,85.0
8363,65.0
8364,34.0
8365,42.0
8366,59.0
8367,50.0
8368,57.0
8369,70.0
8370,13.0
8371,17.0
8372,13.0
8373,17.0
8374,25.0
8375,25.0
8376,30.0
8377,30.0
8378,17.0
8379,21.0
8380,17.0
8381,17.0
8382,17.0
8383,17.0
8384,17.0
8385,25.0
8386,21.0
8387,21.0
8388,13.0
8389,13.0
8390,17.0
8391,17.0
8392,17.0
8393,17.0
8394,17.0
8395,17.0
8396,17.0
8397,17.0
8398,30.0
8399,25.0
8400,17.0
8401,13.0
8402,21.0
8403,30.0
8404,25.0
8405,17.0
8406,17.0
8407,13.0
8408,17.0
8409,17.0
8410,17.0
8411,17.0
8412,21.0
8413,17.0
8414,13.0
8415,17.0
8416,21.0
8417,21.0
8418,21.0
8419,30.0
8420,17.0
8421,17.0
8422,17.0
8423,17.0
8424,17.0
8425,17.0
8426,17.0
8427,13.0
8428,13.0
8429,13.0
8430,17.0
8431,13.0
8432,13.0
8433,17.0
8434,21.0
8435,17.0
8436,13.0
8437,17.0
8438,17.0
8439,21.0
8440,21.0
8441,17.0
8442,17.0
8443,17.0
8444,13.0
8445,129.0
8446,151.0
8447,87.0
8448,85.0
8449,91.0
8450,85.0
8451,42.0
8452,85.0
8453,91.0
8454,93.0
8455,38.0
8456,102.0
8457,91.0
8458,74.0
8459,34.0
8460,46.0
8461,68.0
8462,80.0
8463,109.0
8464,46.0
8465,93.0
8466,93.0
8467,76.0
8468,74.0
8469,70.0
8470,65.0
8471,61.0
8472,63.0
8473,63.0
8474,76.0
8475,59.0
8476,38.0
8477,25.0
8478,34.0
8479,53.0
8480,87.0
8481,65.0
8482,13.0
8483,34.0
8484,76.0
8485,9.0
8486,9.0
8487,5.0
8488,9.0
8489,9.0
8490,5.0
8491,5.0
8492,5.0
8493,13.0
8494,21.0
8495,42.0
8496,46.0
8497,50.0
8498,13.0
8499,9.0
8500,13.0
8501,59.0
8502,63.0
8503,97.0
8504,104.0
8505,9.0
8506,17.0
8507,53.0
8508,59.0
8509,30.0
8510,158.0
8511,155.0
8512,140.0
8513,120.0
8514,157.0
8515,124.0
8516,98.0
8517,120.0
8518,122.0
8519,149.0
8520,154.0
8521,90.0
8522,99.0
8523,110.0
8524,159.0
8525,136.0
8526,113.0
8527,102.0
8528,132.0
8529,131.0
8530,115.0
8531,151.0
8532,164.0
8533,140.0
8534,67.0
8535,106.0
8536,126.0
8537,142.0
8538,146.0
8539,112.0
8540,131.0
8541,156.0
8542,153.0
8543,141.0
8544,136.0
8545,157.0
8546,147.0
8547,135.0
8548,160.0
8549,158.0
8550,157.0
8551,135.0
8552,155.0
8553,147.0
8554,124.0
8555,143.0
8556,162.0
8557,134.0
8558,110.0
8559,136.0
8560,152.0
8561,159.0
8562,164.0
8563,165.0
8564,160.0
8565,151.0
8566,129.0
8567,127.0
8568,154.0
8569,113.0
8570,139.0
8571,118.0
8572,88.0
8573,111.0
8574,87.0
8575,105.0
8576,107.0
8577,106.0
8578,95.0
8579,93.0
8580,114.0
8581,143.0
8582,109.0
8583,141.0
8584,107.0
8585,102.0
8586,90.0
8587,81.0
8588,69.0
8589,88.0
8590,83.0
8591,71.0
8592,68.0
8593,38.0
8594,63.0
8595,55.0
8596,25.0
8597,30.0
8598,30.0
8599,21.0
8600,30.0
8601,34.0
8602,34.0
8603,34.0
8604,21.0
8605,63.0
8606,50.0
8607,17.0
8608,21.0
8609,17.0
8610,17.0
8611,21.0
8612,50.0
8613,46.0
8614,55.0
8615,17.0
8616,21.0
8617,38.0
8618,38.0
8619,46.0
8620,55.0
8621,25.0
8622,30.0
8623,38.0
8624,53.0
8625,38.0
8626,53.0
8627,42.0
8628,17.0
8629,34.0
8630,42.0
8631,25.0
8632,42.0
8633,46.0
8634,42.0
8635,50.0
8636,25.0
8637,42.0
8638,55.0
8639,25.0
8640,42.0
8641,59.0
8642,59.0
8643,34.0
8644,46.0
8645,50.0
8646,42.0
8647,59.0
8648,21.0
8649,25.0
8650,38.0
8651,53.0
8652,154.0
8653,170.0
8654,132.0
8655,162.0
8656,151.0
8657,127.0
8658,107.0
8659,139.0
8660,163.0
8661,168.0
8662,151.0
8663,161.0
8664,160.0
8665,97.0
8666,161.0
8667,151.0
8668,155.0
8669,158.0
8670,157.0
8671,149.0
8672,142.0
8673,109.0
8674,122.0
8675,124.0
8676,129.0
8677,117.0
8678,104.0
8679,147.0
8680,151.0
8681,104.0
8682,107.0
8683,99.0
8684,112.0
8685,109.0
8686,117.0
8687,142.0
8688,142.0
8689,127.0
8690,119.0
8691,117.0
8692,87.0
8693,68.0
8694,80.0
8695,87.0
8696,99.0
8697,91.0
8698,91.0
8699,102.0
8700,99.0
8701,122.0
8702,124.0
8703,107.0
8704,134.0
8705,129.0
8706,107.0
8707,124.0
8708,132.0
8709,129.0
8710,117.0
8711,99.0
8712,107.0
8713,97.0
8714,107.0
8715,91.0
8716,104.0
8717,109.0
8718,97.0
8719,17.1
8720,14.1
8721,22.9
8722,21.8
8723,20.3
8724,14.3
8725,15.9
8726,25.6
8727,20.5
8728,18.8
8729,14.9
8730,16.0
8731,13.7
8732,15.4
8733,18.0
8734,13.7
8735,13.7
8736,16.9
8737,14.1
8738,13.7
8739,14.3
8740,22.9
8741,15.4
8742,15.9
8743,18.9
8744,16.6
8745,12.8
8746,12.1
8747,14.1
8748,16.2
8749,17.2
8750,15.0
8751,17.5
8752,20.5
8753,13.6
8754,12.3
8755,15.4
8756,11.5
8757,13.1
8758,17.9
8759,16.1
8760,16.2
8761,15.1
8762,14.5
8763,12.7
8764,13.2
8765,11.5
8766,12.2
8767,12.9
8768,15.7
8769,17.9
8770,13.7
8771,12.5
8772,12.6
8773,12.7
8774,15.0
8775,13.2
8776,15.1
8777,17.6
8778,15.4
8779,12.7
8780,11.9
8781,12.5
8782,21.0
8783,30.0
8784,21.0
8785,17.0
8786,25.0
8787,17.0
8788,25.0
8789,50.0
8790,57.0
8791,42.0
8792,55.0
8793,17.0
8794,38.0
8795,38.0
8796,46.0
8797,25.0
8798,59.0
8799,13.0
8800,13.0
8801,9.0
8802,13.0
8803,21.0
8804,46.0
8805,42.0
8806,13.0
8807,42.0
8808,46.0
8809,17.0
8810,38.0
8811,21.0
8812,55.0
8813,65.0
8814,25.0
8815,17.0
8816,25.0
8817,42.0
8818,59.0
8819,38.0
8820,50.0
8821,17.0
8822,21.0
8823,42.0
8824,42.0
8825,38.0
8826,25.0
8827,30.0
8828,25.0
8829,30.0
8830,21.0
8831,25.0
8832,42.0
8833,55.0
8834,30.0
8835,42.0
8836,59.0
8837,38.0
8838,30.0
8839,30.0
8840,46.0
8841,42.0
8842,59.0
8843,34.0
8844,54.0
8845,59.0
8846,57.0
8847,46.0
8848,34.0
8849,50.0
8850,53.0
8851,55.0
8852,55.0
8853,30.0
8854,48.0
8855,25.0
8856,62.0
8857,59.0
8858,61.0
8859,46.0
8860,38.0
8861,30.0
8862,57.0
8863,53.0
8864,59.0
8865,55.0
