,target
9296,25.0
9297,18.0
9298,25.0
9299,26.0
9300,33.0
9301,25.0
9302,48.0
9303,71.0
9304,77.0
9305,56.0
9306,30.0
9307,23.0
9308,18.0
9309,29.0
9310,26.0
9311,29.0
9312,38.0
9313,9.0
9314,24.0
9315,27.0
9316,27.0
9317,34.0
9318,31.0
9319,25.0
9320,16.0
9321,22.0
9322,17.0
9323,15.0
9324,29.0
9325,36.0
9326,46.0
9327,21.0
9328,19.0
9329,40.0
9330,48.0
9331,37.0
9332,49.0
9333,56.0
9334,39.0
9335,33.0
9336,18.0
9337,19.0
9338,20.0
9339,29.0
9340,42.0
9341,28.0
9342,46.0
9343,48.0
9344,55.0
9345,64.0
9346,42.0
9347,35.0
9348,32.0
9349,34.0
9350,45.0
9351,60.0
9352,69.0
9353,79.0
9354,83.0
9355,21.0
9356,24.0
9357,28.0
9358,44.0
9359,48.0
9360,41.0
9361,42.0
9362,76.0
9363,97.0
9364,85.0
9365,89.0
9366,102.0
9367,93.0
9368,114.0
9369,82.0
9370,70.0
9371,81.0
9372,72.0
9373,91.0
9374,68.0
9375,85.0
9376,109.0
9377,149.0
9378,95.0
9379,125.0
9380,109.0
9381,73.0
9382,99.0
9383,76.0
9384,92.0
9385,72.0
9386,117.0
9387,72.0
9388,118.0
9389,104.0
9390,55.0
9391,74.0
9392,63.0
9393,89.0
9394,71.0
9395,61.0
9396,99.0
9397,107.0
9398,85.0
9399,65.0
9400,65.0
9401,82.0
9402,127.0
9403,107.0
9404,91.0
9405,122.0
9406,139.0
9407,119.0
9408,78.0
9409,78.0
9410,78.0
9411,74.0
9412,74.0
9413,72.0
9414,72.0
9415,59.0
9416,74.0
9417,78.0
9418,85.0
9419,78.0
9420,117.0
9421,85.0
9422,83.0
9423,93.0
9424,97.0
9425,72.0
9426,85.0
9427,70.0
9428,107.0
9429,70.0
9430,78.0
9431,78.0
9432,89.0
9433,80.0
9434,151.0
9435,112.0
9436,99.0
9437,102.0
9438,93.0
9439,137.0
9440,97.0
9441,85.0
9442,65.0
9443,109.0
9444,137.0
9445,82.0
9446,89.0
9447,93.0
9448,152.0
9449,132.0
9450,109.0
9451,104.0
9452,78.0
9453,74.0
9454,78.0
9455,99.0
9456,109.0
9457,114.0
9458,107.0
9459,70.0
9460,30.0
9461,78.0
9462,104.0
9463,114.0
9464,109.0
9465,117.0
9466,95.0
9467,95.0
9468,102.0
9469,104.0
9470,117.0
9471,107.0
9472,74.0
9473,59.0
9474,38.0
9475,65.0
9476,87.0
9477,97.0
9478,109.0
9479,72.0
9480,63.0
9481,70.0
9482,42.0
9483,53.0
9484,65.0
9485,74.0
9486,109.0
9487,65.0
9488,59.0
9489,46.0
9490,17.0
9491,30.0
9492,63.0
9493,91.0
9494,80.0
9495,50.0
9496,50.0
9497,57.0
9498,59.0
9499,34.0
9500,61.0
9501,78.0
9502,74.0
9503,63.0
9504,65.0
9505,53.0
9506,59.0
9507,70.0
9508,78.0
9509,57.0
9510,38.0
9511,34.0
9512,25.0
9513,30.0
9514,46.0
9515,42.0
9516,30.0
9517,34.0
9518,30.0
9519,30.0
9520,34.0
9521,30.0
9522,38.0
9523,53.0
9524,65.0
9525,53.0
9526,59.0
9527,57.0
9528,42.0
9529,57.0
9530,68.0
9531,78.0
9532,78.0
9533,72.0
9534,82.0
9535,82.0
9536,46.0
9537,34.0
9538,25.0
9539,17.0
9540,17.0
9541,46.0
9542,65.0
9543,65.0
9544,42.0
9545,34.0
9546,50.0
9547,61.0
9548,55.0
9549,65.0
9550,55.0
9551,33.0
9552,42.0
9553,56.0
9554,72.0
9555,58.0
9556,57.0
9557,43.0
9558,35.0
9559,45.0
9560,42.0
9561,54.0
9562,34.0
9563,45.0
9564,84.0
9565,57.0
9566,52.0
9567,46.0
9568,71.0
9569,47.0
9570,41.0
9571,69.0
9572,61.0
9573,58.0
9574,77.0
9575,57.0
9576,31.0
9577,38.0
9578,37.0
9579,32.0
9580,30.0
9581,33.0
9582,30.0
9583,30.0
9584,38.0
9585,51.0
9586,69.0
9587,61.0
9588,27.0
9589,28.0
9590,33.0
9591,39.0
9592,87.0
9593,60.0
9594,29.0
9595,30.0
9596,32.0
9597,31.0
9598,39.0
9599,40.0
9600,33.0
9601,26.0
9602,30.0
9603,29.0
9604,34.0
9605,44.0
9606,54.0
9607,51.0
9608,23.0
9609,50.0
9610,67.0
9611,57.0
9612,74.0
9613,81.0
9614,61.0
9615,61.0
9616,57.0
9617,45.0
9618,33.0
9619,29.0
9620,32.0
9621,23.0
9622,46.0
9623,55.0
9624,71.0
9625,52.0
9626,56.0
9627,54.0
9628,28.0
9629,36.0
9630,44.0
9631,83.0
9632,76.0
9633,86.0
9634,111.0
9635,133.0
9636,28.0
9637,31.0
9638,28.0
9639,31.0
9640,37.0
9641,37.0
9642,32.0
9643,58.0
9644,68.0
9645,87.0
9646,120.0
9647,97.0
9648,116.0
9649,109.0
9650,63.0
9651,72.0
9652,84.0
9653,64.0
9654,66.0
9655,88.0
9656,100.0
9657,88.0
9658,64.0
9659,60.0
9660,69.0
9661,73.0
9662,55.0
9663,61.0
9664,54.0
9665,55.0
9666,58.0
9667,53.0
9668,78.0
9669,76.0
9670,123.0
9671,75.0
9672,55.0
9673,71.0
9674,65.0
9675,51.0
9676,42.0
9677,59.0
9678,53.0
9679,52.0
9680,55.0
9681,54.0
9682,37.0
9683,47.0
9684,50.0
9685,52.0
9686,47.0
9687,43.0
9688,51.0
9689,49.0
9690,65.0
9691,77.0
9692,71.0
9693,78.0
9694,64.0
9695,62.0
9696,70.0
9697,48.0
9698,51.0
9699,94.0
9700,60.0
9701,52.0
9702,54.0
9703,74.0
9704,86.0
9705,78.0
9706,70.0
9707,77.0
9708,72.0
9709,81.0
9710,122.0
9711,96.0
9712,65.0
9713,74.0
9714,78.0
9715,89.0
9716,72.0
9717,50.0
9718,53.0
9719,54.0
9720,44.0
9721,39.0
9722,61.0
9723,88.0
9724,87.0
9725,57.0
9726,59.0
9727,59.0
9728,65.0
9729,56.0
9730,53.0
9731,59.0
9732,82.0
9733,95.0
9734,64.0
9735,80.0
9736,65.0
9737,87.0
9738,74.0
9739,85.0
9740,85.0
9741,82.0
9742,80.0
9743,134.0
9744,91.0
9745,76.0
9746,61.0
9747,55.0
9748,147.0
9749,82.0
9750,61.0
9751,55.0
9752,53.0
9753,95.0
9754,70.0
9755,151.0
9756,132.0
9757,93.0
9758,91.0
9759,102.0
9760,25.0
9761,25.0
9762,55.0
9763,76.0
9764,104.0
9765,132.0
9766,153.0
9767,158.0
9768,185.0
9769,42.0
9770,25.0
9771,50.0
9772,42.0
9773,25.0
9774,30.0
9775,30.0
9776,63.0
9777,144.0
9778,97.0
9779,63.0
9780,68.0
9781,59.0
9782,17.0
9783,55.0
9784,80.0
9785,152.0
9786,164.0
9787,93.0
9788,152.0
9789,156.0
9790,89.0
9791,82.0
9792,91.0
9793,91.0
9794,85.0
9795,74.0
9796,97.0
9797,119.0
9798,119.0
9799,17.0
9800,55.0
9801,61.0
9802,76.0
9803,76.0
9804,87.0
9805,59.0
9806,95.0
9807,104.0
9808,78.0
9809,80.0
9810,134.0
9811,129.0
9812,50.0
9813,65.0
9814,50.0
9815,102.0
9816,70.0
9817,72.0
9818,87.0
9819,80.0
9820,57.0
9821,70.0
9822,72.0
9823,55.0
9824,74.0
9825,42.0
9826,53.0
9827,76.0
9828,70.0
9829,50.0
9830,42.0
9831,13.0
9832,21.0
9833,21.0
9834,25.0
9835,21.0
9836,21.0
9837,17.0
9838,25.0
9839,13.0
9840,17.0
9841,21.0
9842,17.0
9843,25.0
9844,21.0
9845,17.0
9846,17.0
9847,21.0
9848,21.0
9849,46.0
9850,42.0
9851,42.0
9852,34.0
9853,30.0
9854,21.0
9855,17.0
9856,21.0
9857,21.0
9858,13.0
9859,13.0
9860,13.0
9861,17.0
9862,21.0
9863,50.0
9864,21.0
9865,30.0
9866,17.0
9867,17.0
9868,25.0
9869,21.0
9870,17.0
9871,30.0
9872,34.0
9873,30.0
9874,34.0
9875,55.0
9876,50.0
9877,21.0
9878,17.0
9879,21.0
9880,21.0
9881,30.0
9882,42.0
9883,57.0
9884,46.0
9885,57.0
9886,38.0
9887,21.0
9888,21.0
9889,25.0
9890,25.0
9891,34.0
9892,17.0
9893,25.0
9894,42.0
9895,38.0
9896,30.0
9897,42.0
9898,38.0
9899,34.0
9900,21.0
9901,38.0
9902,38.0
9903,25.0
9904,21.0
9905,25.0
9906,34.0
9907,53.0
9908,55.0
9909,34.0
9910,34.0
9911,53.0
9912,34.0
9913,34.0
9914,25.0
9915,30.0
9916,34.0
9917,30.0
9918,21.0
9919,30.0
9920,34.0
9921,25.0
9922,30.0
9923,42.0
9924,50.0
9925,21.0
9926,21.0
9927,21.0
9928,17.0
9929,21.0
9930,34.0
9931,30.0
9932,21.0
9933,38.0
9934,25.0
9935,25.0
9936,13.0
9937,17.0
9938,46.0
9939,42.0
9940,21.0
9941,13.0
9942,13.0
9943,21.0
9944,25.0
9945,25.0
9946,25.0
9947,21.0
9948,25.0
9949,34.0
9950,38.0
9951,61.0
9952,42.0
9953,21.0
9954,21.0
9955,25.0
9956,21.0
9957,21.0
9958,17.0
9959,21.0
9960,21.0
9961,21.0
9962,21.0
9963,30.0
9964,13.0
9965,13.0
9966,13.0
9967,17.0
9968,17.0
9969,30.0
9970,34.0
9971,30.0
9972,25.0
9973,42.0
9974,38.0
9975,30.0
9976,21.0
9977,17.0
9978,34.0
9979,21.0
9980,17.0
9981,13.0
9982,13.0
9983,13.0
9984,9.0
9985,13.0
9986,30.0
9987,17.0
9988,30.0
9989,30.0
9990,25.0
9991,30.0
9992,38.0
9993,50.0
9994,46.0
9995,46.0
9996,53.0
9997,50.0
9998,46.0
9999,42.0
10000,25.0
10001,38.0
10002,68.0
10003,30.0
10004,21.0
10005,17.0
10006,17.0
10007,17.0
10008,21.0
10009,25.0
10010,42.0
10011,42.0
10012,42.0
10013,21.0
10014,21.0
10015,25.0
10016,38.0
10017,53.0
10018,34.0
10019,34.0
10020,37.0
10021,13.0
10022,13.0
10023,25.0
10024,38.0
10025,25.0
10026,30.0
10027,34.0
10028,21.0
10029,13.0
10030,10.0
10031,11.0
10032,17.0
10033,17.0
10034,17.0
10035,25.0
10036,13.0
10037,25.0
10038,25.0
10039,26.0
10040,42.0
10041,30.0
10042,17.0
10043,25.0
10044,30.0
10045,25.0
10046,34.0
10047,42.0
10048,46.0
10049,30.0
10050,17.0
10051,21.0
10052,41.0
10053,34.0
10054,25.0
10055,7.0
10056,25.0
10057,25.0
10058,38.0
10059,25.0
10060,20.0
10061,24.0
10062,13.0
10063,21.0
10064,42.0
10065,43.0
10066,46.0
10067,21.0
10068,25.0
10069,25.0
10070,34.0
10071,46.0
10072,42.0
10073,25.0
10074,21.0
10075,13.0
10076,21.0
10077,21.0
10078,38.0
10079,42.0
10080,17.0
10081,25.0
10082,25.0
10083,21.0
10084,17.0
10085,25.0
10086,30.0
10087,25.0
10088,30.0
10089,30.0
10090,42.0
10091,21.0
10092,50.0
10093,34.0
10094,50.0
10095,42.0
10096,46.0
10097,46.0
10098,17.0
10099,25.0
10100,25.0
10101,25.0
10102,9.0
10103,17.0
10104,42.0
10105,57.0
10106,59.0
10107,21.0
10108,21.0
10109,13.0
10110,17.0
10111,25.0
10112,34.0
10113,52.0
10114,46.0
10115,51.0
10116,104.0
10117,51.0
10118,112.0
10119,86.0
10120,28.0
10121,17.0
10122,28.0
10123,77.0
10124,74.0
10125,58.0
10126,32.0
10127,64.0
10128,157.0
10129,151.0
10130,78.0
10131,115.0
10132,71.0
10133,64.0
10134,23.0
10135,27.0
10136,46.0
10137,52.0
10138,63.0
10139,71.0
10140,57.0
10141,75.0
10142,75.0
10143,15.0
10144,14.0
10145,22.0
10146,29.0
10147,25.0
10148,22.0
10149,25.0
10150,17.0
10151,44.0
10152,19.0
10153,13.0
10154,57.0
10155,60.0
10156,64.0
10157,35.0
10158,47.0
10159,22.0
10160,26.0
10161,39.0
10162,13.0
10163,29.0
10164,36.0
10165,38.0
10166,36.0
10167,21.0
10168,53.0
10169,40.0
10170,38.0
10171,41.0
10172,23.0
10173,17.0
10174,23.0
10175,31.0
10176,23.0
10177,44.0
10178,19.0
10179,35.0
10180,69.0
10181,59.0
10182,78.0
10183,89.0
10184,80.0
10185,50.0
10186,34.0
10187,61.0
10188,82.0
10189,59.0
10190,74.0
10191,57.0
10192,57.0
10193,59.0
10194,57.0
10195,53.0
10196,55.0
10197,53.0
10198,142.0
10199,107.0
10200,53.0
10201,46.0
10202,55.0
10203,93.0
10204,59.0
10205,38.0
10206,21.0
10207,25.0
10208,30.0
10209,82.0
10210,72.0
10211,74.0
10212,95.0
10213,68.0
10214,57.0
10215,57.0
10216,38.0
10217,55.0
10218,97.0
10219,82.0
10220,154.0
10221,142.0
10222,55.0
10223,30.0
10224,50.0
10225,46.0
10226,38.0
10227,34.0
10228,50.0
10229,53.0
10230,70.0
10231,50.0
10232,91.0
10233,42.0
10234,30.0
10235,76.0
10236,46.0
10237,61.0
10238,34.0
10239,38.0
10240,38.0
10241,74.0
10242,63.0
10243,61.0
10244,57.0
10245,53.0
10246,46.0
10247,53.0
10248,42.0
10249,57.0
10250,50.0
10251,38.0
10252,42.0
10253,46.0
10254,80.0
10255,50.0
10256,46.0
10257,82.0
10258,61.0
10259,34.0
10260,61.0
10261,68.0
10262,61.0
10263,72.0
10264,61.0
10265,42.0
10266,53.0
10267,42.0
10268,53.0
10269,46.0
10270,46.0
10271,57.0
10272,74.0
10273,74.0
10274,72.0
10275,212.0
10276,240.0
10277,223.0
10278,164.0
10279,55.0
10280,89.0
10281,183.0
10282,199.0
10283,221.0
10284,278.0
10285,288.0
10286,199.0
10287,177.0
10288,189.0
10289,286.0
10290,285.0
10291,362.0
10292,189.0
10293,158.0
10294,157.0
10295,187.0
10296,199.0
10297,221.0
10298,261.0
10299,198.0
10300,195.0
10301,281.0
10302,218.0
10303,214.0
10304,267.0
10305,198.0
10306,153.0
10307,107.0
10308,139.0
10309,61.0
10310,158.0
10311,164.0
10312,196.0
10313,199.0
10314,153.0
10315,134.0
10316,139.0
10317,119.0
10318,25.0
10319,21.0
10320,30.0
10321,59.0
10322,102.0
10323,153.0
10324,154.0
10325,109.0
10326,59.0
10327,107.0
10328,137.0
10329,162.0
10330,61.0
10331,155.0
10332,158.0
10333,158.0
10334,30.0
10335,70.0
10336,30.0
10337,46.0
10338,109.0
10339,157.0
10340,63.0
10341,82.0
10342,55.0
10343,80.0
10344,109.0
10345,30.0
10346,38.0
10347,68.0
10348,85.0
10349,117.0
10350,87.0
10351,137.0
10352,70.0
10353,134.0
10354,25.0
10355,57.0
10356,55.0
10357,154.0
10358,156.0
10359,21.0
10360,38.0
10361,57.0
10362,155.0
10363,160.0
10364,68.0
10365,21.0
10366,46.0
10367,59.0
10368,57.0
10369,15.0
10370,34.0
10371,31.0
10372,14.0
10373,13.0
10374,20.0
10375,14.0
10376,14.0
10377,27.0
10378,39.0
10379,5.0
10380,17.0
10381,24.0
10382,19.0
10383,16.0
10384,13.0
10385,13.0
10386,13.0
10387,13.0
10388,14.0
10389,20.0
10390,20.0
10391,29.0
10392,25.0
10393,27.0
10394,21.0
10395,7.0
10396,8.0
10397,10.0
10398,17.0
10399,23.0
10400,20.0
10401,24.0
10402,23.0
10403,20.0
10404,20.0
10405,15.0
10406,14.0
10407,15.0
10408,26.0
10409,23.0
10410,23.0
10411,24.0
10412,13.0
10413,15.0
10414,26.0
10415,29.0
10416,15.0
10417,13.0
10418,15.0
10419,18.0
10420,26.0
10421,32.0
10422,45.0
10423,33.0
10424,38.0
10425,30.0
10426,23.0
10427,21.0
10428,15.0
10429,17.0
10430,40.0
10431,15.0
10432,16.0
10433,13.0
10434,15.0
10435,15.0
10436,25.0
10437,31.0
10438,26.0
10439,19.0
10440,32.0
10441,13.0
10442,12.0
10443,11.0
10444,18.0
10445,12.0
10446,19.0
10447,15.0
10448,18.0
10449,15.0
10450,19.0
10451,13.0
10452,20.0
10453,14.0
10454,9.0
10455,16.0
10456,20.0
10457,18.0
10458,22.0
10459,14.0
10460,8.0
10461,10.0
10462,19.0
10463,84.0
10464,73.0
10465,31.0
10466,44.0
10467,60.0
10468,58.0
10469,54.0
10470,38.0
10471,16.0
10472,30.0
10473,47.0
10474,57.0
10475,45.0
10476,31.0
10477,38.0
10478,59.0
10479,20.0
10480,34.0
10481,39.0
10482,47.0
10483,78.0
10484,69.0
10485,96.0
10486,71.0
10487,65.0
10488,78.0
10489,8.0
10490,19.0
10491,26.0
10492,8.0
10493,7.0
10494,19.0
10495,17.0
10496,15.0
10497,30.0
10498,55.0
10499,62.0
10500,89.0
10501,74.0
10502,15.0
10503,14.0
10504,17.0
10505,24.0
10506,18.0
10507,39.0
10508,20.0
10509,13.0
10510,19.0
10511,17.0
10512,18.0
10513,21.0
10514,26.0
10515,15.0
10516,15.0
10517,10.0
10518,8.0
10519,20.0
10520,30.0
10521,27.0
10522,11.0
10523,14.0
10524,18.0
10525,31.0
10526,33.0
10527,14.0
10528,46.0
10529,38.0
10530,14.0
10531,10.0
10532,8.0
10533,10.0
10534,20.0
10535,35.0
10536,41.0
10537,41.0
10538,58.0
10539,52.0
10540,58.0
10541,67.0
10542,20.0
10543,23.0
10544,30.0
10545,40.0
10546,56.0
10547,59.0
10548,72.0
10549,83.0
10550,26.0
10551,11.0
10552,39.0
10553,43.0
10554,68.0
10555,62.0
10556,59.0
10557,34.0
10558,28.0
10559,18.0
10560,19.0
10561,18.0
10562,25.0
10563,16.0
10564,23.0
10565,21.0
10566,16.0
10567,16.0
10568,18.0
10569,26.0
10570,26.0
10571,50.0
10572,39.0
10573,53.0
10574,18.0
10575,26.0
10576,27.0
10577,20.0
10578,20.0
10579,19.0
10580,16.0
10581,15.0
10582,13.0
10583,18.0
10584,19.0
10585,35.0
10586,38.0
10587,48.0
10588,36.0
10589,29.0
10590,39.0
10591,59.0
10592,56.0
10593,88.0
10594,49.0
10595,65.0
10596,30.0
10597,25.0
10598,24.0
10599,21.0
10600,22.0
10601,28.0
10602,23.0
10603,12.0
10604,10.0
10605,10.0
10606,9.0
10607,7.0
10608,10.0
10609,27.0
10610,10.0
10611,9.0
10612,7.0
10613,7.0
10614,36.0
10615,35.0
10616,31.0
10617,16.0
10618,6.0
10619,11.0
10620,11.0
10621,11.0
10622,10.0
10623,20.0
10624,10.0
10625,12.0
10626,18.0
10627,13.0
10628,20.0
10629,27.0
10630,10.0
10631,23.0
10632,26.0
10633,19.0
10634,16.0
10635,17.0
10636,15.0
10637,20.0
10638,18.0
10639,19.0
10640,27.0
10641,37.0
10642,11.0
10643,15.0
10644,30.0
10645,38.0
10646,15.0
10647,13.0
10648,18.0
10649,11.0
10650,17.0
10651,15.0
10652,8.0
10653,15.0
10654,16.0
10655,9.0
10656,14.0
10657,16.0
10658,13.0
10659,17.0
10660,17.0
10661,9.0
10662,7.0
10663,11.0
10664,10.0
10665,15.0
10666,16.0
10667,23.0
10668,15.0
10669,24.0
10670,14.0
10671,13.0
10672,12.0
10673,25.0
10674,33.0
10675,32.0
10676,31.0
10677,41.0
10678,13.0
10679,17.0
10680,8.0
10681,20.0
10682,13.0
10683,18.0
10684,15.0
10685,12.0
10686,15.0
10687,15.0
10688,19.0
10689,24.0
10690,20.0
10691,18.0
10692,13.0
10693,18.0
10694,13.0
10695,8.0
10696,8.0
10697,6.0
10698,6.0
10699,13.0
10700,13.0
10701,13.0
10702,11.0
10703,4.0
10704,13.0
10705,15.0
10706,14.0
10707,12.0
10708,5.0
10709,10.0
10710,10.0
10711,15.0
10712,11.0
10713,15.0
10714,15.0
10715,15.0
10716,13.0
10717,14.0
10718,15.0
10719,16.0
10720,119.0
10721,59.0
10722,38.0
10723,42.0
10724,59.0
10725,80.0
10726,93.0
10727,91.0
10728,76.0
10729,65.0
10730,55.0
10731,57.0
10732,78.0
10733,68.0
10734,91.0
10735,82.0
10736,107.0
10737,76.0
10738,42.0
10739,46.0
10740,34.0
10741,85.0
10742,74.0
10743,34.0
10744,46.0
10745,42.0
10746,53.0
10747,139.0
10748,46.0
10749,55.0
10750,68.0
10751,57.0
10752,55.0
10753,59.0
10754,42.0
10755,50.0
10756,42.0
10757,25.0
10758,30.0
10759,42.0
10760,42.0
10761,42.0
10762,34.0
10763,57.0
10764,70.0
10765,50.0
10766,55.0
10767,65.0
10768,70.0
10769,74.0
10770,80.0
10771,104.0
10772,78.0
10773,34.0
10774,21.0
10775,42.0
10776,72.0
10777,59.0
10778,68.0
10779,25.0
10780,25.0
10781,30.0
10782,42.0
10783,30.0
10784,38.0
10785,50.0
10786,50.0
10787,50.0
10788,55.0
10789,38.0
10790,57.0
10791,68.0
10792,72.0
10793,65.0
10794,55.0
10795,55.0
10796,38.0
10797,34.0
10798,38.0
10799,30.0
10800,42.0
10801,74.0
10802,65.0
10803,50.0
10804,46.0
10805,72.0
10806,70.0
10807,34.0
10808,34.0
10809,38.0
10810,53.0
10811,46.0
10812,25.0
10813,55.0
10814,25.0
10815,21.0
10816,21.0
10817,34.0
10818,21.0
10819,17.0
10820,30.0
10821,25.0
10822,25.0
10823,17.0
10824,25.0
10825,25.0
10826,21.0
10827,25.0
10828,21.0
10829,25.0
10830,53.0
10831,17.0
10832,25.0
10833,34.0
10834,34.0
10835,38.0
10836,17.0
10837,34.0
10838,34.0
10839,42.0
10840,30.0
10841,34.0
10842,59.0
10843,21.0
10844,13.0
10845,13.0
10846,30.0
10847,42.0
10848,42.0
10849,34.0
10850,13.0
10851,17.0
10852,21.0
10853,42.0
10854,34.0
10855,34.0
10856,46.0
10857,30.0
10858,25.0
10859,30.0
10860,34.0
10861,42.0
10862,46.0
10863,53.0
10864,30.0
10865,25.0
10866,34.0
10867,46.0
10868,42.0
10869,50.0
10870,34.0
10871,21.0
10872,9.0
10873,30.0
10874,42.0
10875,38.0
10876,17.0
10877,13.0
10878,17.0
10879,17.0
10880,21.0
10881,21.0
10882,30.0
10883,53.0
10884,17.0
10885,13.0
10886,9.0
10887,17.0
10888,17.0
10889,21.0
10890,25.0
10891,21.0
10892,25.0
10893,30.0
10894,13.0
10895,13.0
10896,13.0
10897,34.0
10898,42.0
10899,25.0
10900,13.0
10901,13.0
10902,21.0
10903,21.0
10904,21.0
10905,17.0
10906,42.0
10907,36.0
10908,38.0
10909,58.0
10910,55.0
10911,53.0
10912,48.0
10913,39.0
10914,22.0
10915,57.0
10916,49.0
10917,40.0
10918,38.0
10919,41.0
10920,38.0
10921,31.0
10922,30.0
10923,32.0
10924,38.0
10925,53.0
10926,73.0
10927,78.0
10928,89.0
10929,96.0
10930,67.0
10931,34.0
10932,20.0
10933,30.0
10934,22.0
10935,16.0
10936,19.0
10937,16.0
10938,38.0
10939,22.0
10940,29.0
10941,35.0
10942,57.0
10943,55.0
10944,22.0
10945,51.0
10946,35.0
10947,29.0
10948,31.0
10949,36.0
10950,51.0
10951,30.0
10952,19.0
10953,21.0
10954,26.0
10955,25.0
10956,42.0
10957,38.0
10958,22.0
10959,18.0
10960,16.0
10961,23.0
10962,19.0
10963,56.0
10964,38.0
10965,17.0
10966,16.0
10967,40.0
10968,43.0
10969,17.0
10970,33.0
10971,30.0
10972,26.0
10973,29.0
10974,18.0
10975,14.0
10976,20.0
10977,32.0
10978,36.0
10979,27.0
10980,42.0
10981,70.0
10982,66.0
10983,60.0
10984,57.0
10985,86.0
10986,40.0
10987,45.0
10988,52.0
10989,59.0
10990,64.0
10991,74.0
10992,122.0
10993,29.0
10994,22.0
10995,36.0
10996,59.0
10997,67.0
10998,51.0
10999,48.0
11000,42.0
11001,53.0
11002,25.0
11003,17.0
11004,9.0
11005,34.0
11006,30.0
11007,30.0
11008,17.0
11009,25.0
11010,25.0
11011,25.0
11012,34.0
11013,17.0
11014,21.0
11015,17.0
11016,17.0
11017,21.0
11018,38.0
11019,34.0
11020,17.0
11021,21.0
11022,34.0
11023,17.0
11024,17.0
11025,21.0
11026,9.0
11027,9.0
11028,9.0
11029,5.0
11030,9.0
11031,13.0
11032,25.0
11033,21.0
11034,21.0
11035,25.0
11036,38.0
11037,25.0
11038,17.0
11039,13.0
11040,25.0
11041,30.0
11042,30.0
11043,21.0
11044,25.0
11045,25.0
11046,13.0
11047,13.0
11048,17.0
11049,17.0
11050,38.0
11051,25.0
11052,25.0
11053,25.0
11054,25.0
11055,9.0
11056,34.0
11057,57.0
11058,30.0
11059,9.0
11060,9.0
11061,9.0
11062,17.0
11063,13.0
11064,9.0
11065,13.0
11066,21.0
11067,17.0
11068,17.0
11069,9.0
11070,25.0
11071,13.0
11072,25.0
11073,223.0
11074,219.0
11075,34.0
11076,53.0
11077,46.0
11078,55.0
11079,53.0
11080,34.0
11081,25.0
11082,30.0
11083,55.0
11084,30.0
11085,46.0
11086,21.0
11087,21.0
11088,13.0
11089,25.0
11090,42.0
11091,21.0
11092,23.0
11093,30.0
11094,80.0
11095,68.0
11096,91.0
11097,65.0
11098,74.0
11099,80.0
11100,61.0
11101,65.0
11102,74.0
11103,70.0
11104,61.0
11105,65.0
11106,74.0
11107,57.0
11108,17.0
11109,17.0
11110,50.0
11111,65.0
11112,82.0
11113,61.0
11114,55.0
11115,57.0
11116,50.0
11117,50.0
11118,40.0
11119,50.0
11120,30.0
11121,38.0
11122,65.0
11123,72.0
11124,42.0
11125,30.0
11126,25.0
11127,25.0
11128,59.0
11129,57.0
11130,59.0
11131,61.0
11132,72.0
11133,59.0
11134,68.0
11135,72.0
11136,51.0
11137,65.0
11138,65.0
11139,70.0
11140,76.0
11141,78.0
11142,59.0
11143,65.0
11144,72.0
11145,65.0
11146,50.0
11147,61.0
11148,65.0
11149,70.0
11150,68.0
11151,74.0
11152,75.0
11153,53.0
11154,53.0
11155,72.0
11156,91.0
11157,93.0
11158,76.0
11159,73.0
11160,74.0
11161,70.0
11162,72.0
11163,65.0
11164,68.0
11165,65.0
11166,61.0
11167,63.0
11168,68.0
11169,68.0
11170,76.0
11171,63.0
11172,61.0
11173,70.0
11174,72.0
11175,80.0
11176,70.0
11177,80.0
11178,87.0
11179,89.0
11180,70.0
11181,82.0
11182,81.0
11183,72.0
11184,68.0
11185,33.0
11186,32.0
11187,25.0
11188,10.0
11189,26.0
11190,31.0
11191,53.0
11192,13.0
11193,28.0
11194,10.0
11195,20.0
11196,16.0
11197,19.0
11198,24.0
11199,22.0
11200,24.0
11201,33.0
11202,63.0
11203,43.0
11204,47.0
11205,51.0
11206,44.0
11207,30.0
11208,53.0
11209,48.0
11210,20.0
11211,23.0
11212,30.0
11213,21.0
11214,7.0
11215,40.0
11216,34.0
11217,36.0
11218,38.0
11219,51.0
11220,61.0
11221,65.0
11222,24.0
11223,21.0
11224,32.0
11225,32.0
11226,28.0
11227,21.0
11228,40.0
11229,14.0
11230,23.0
11231,35.0
11232,29.0
11233,30.0
11234,17.0
11235,29.0
11236,26.0
11237,14.0
11238,16.0
11239,19.0
11240,19.0
11241,20.0
11242,17.0
11243,21.0
11244,25.0
11245,21.0
11246,37.0
11247,39.0
11248,64.0
11249,72.0
11250,26.0
11251,21.0
11252,37.0
11253,26.0
11254,18.0
11255,25.0
11256,23.0
11257,18.0
11258,22.0
11259,23.0
11260,8.0
11261,20.0
11262,35.0
11263,25.0
11264,26.0
11265,42.0
11266,52.0
11267,71.0
11268,69.0
11269,86.0
11270,89.0
11271,23.0
11272,20.0
11273,19.0
11274,15.0
11275,20.0
11276,31.0
11277,26.0
11278,26.0
11279,112.0
11280,132.0
11281,157.0
11282,107.0
11283,68.0
11284,89.0
11285,85.0
11286,93.0
11287,93.0
11288,102.0
11289,50.0
11290,85.0
11291,109.0
11292,95.0
11293,97.0
11294,46.0
